Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
75.0,0.386,0.607,10.0,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,425653.0,4,5
80.0,0.733,0.794,5.0,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,348624.0,4,5
47.0,0.311,0.884,11.0,-4.313,1,0.0703,0.000133,0.0265,0.124,0.364,131.733,223560.0,4,0
42.0,0.278,0.962,8.0,-5.284,0,0.112,0.00229,1.07e-05,0.32,0.322,169.921,201547.0,4,0
44.0,0.701,0.821,5.0,-4.496,0,0.0335,0.0276,0.00269,0.0875,0.651,107.99,203333.0,4,5
54.0,0.574,0.691,6.0,-7.805,0,0.0336,0.0142,0.000431,0.169,0.767,95.009,136632.0,4,1
72.0,0.895,0.671,7.0,-3.126,1,0.137,0.243,3.57e-06,0.0768,0.905,84.956,120000.0,4,4
25.0,0.333,0.48,7.0,-14.936,1,0.0368,0.0107,0.451,0.276,0.341,145.921,421067.0,4,5
45.0,0.657,0.375,1.0,-9.212,0,0.0911,0.163,0.0805,0.106,0.211,126.231,345827.0,4,4
75.0,0.584,0.684,10.0,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,213573.0,4,5
67.0,0.452,0.818,2.0,-8.124,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474,229360.0,4,0
38.0,0.712,0.237,7.0,-13.898,1,0.0567,0.878,0.000601,0.101,0.751,114.302,243600.0,4,1
40.0,0.825,0.823,3.0,-6.757,1,0.0857,0.0321,0.156,0.0548,0.966,141.96,226646.0,4,2
24.0,0.529,0.835,4.0,-6.128,1,0.0358,0.00225,0.00545,0.151,0.694,134.791,249339.0,4,5
65.0,0.751,0.49,11.0,-13.679,1,0.0453,0.00932,0.145,0.0725,0.925,105.407,342189.0,4,2
56.0,0.428,0.914,4.0,-4.273,0,0.281,0.000293,1.29e-05,0.0869,0.468,124.115,172826.0,4,3
69.0,0.4,0.267,10.0,-12.488,1,0.0323,0.744,0.00734,0.103,0.0872,144.799,225000.0,3,2
36.0,0.363,0.81,4.0,-4.019,0,0.0397,0.00805,0.508,0.128,0.555,118.581,233320.0,4,5
55.0,0.577,0.821,1.0,-6.069,0,0.0681,0.0458,1.02e-05,0.235,0.619,87.513,198927.0,4,2
66.0,0.523,0.687,7.0,-5.601,1,0.105,0.0215,2.86e-06,0.203,0.711,90.036,217480.0,4,4
53.0,0.385,0.947,4.0,-3.141,1,0.0729,4.72e-05,0.616,0.662,0.831,176.28,228080.0,4,5
60.0,0.671,0.766,2.0,-3.1,1,0.0378,0.00224,0.000154,0.159,0.726,104.99,184200.0,4,5
29.0,0.371,0.994,2.0,-5.875,0,0.115,2.86e-06,0.844,0.173,0.0322,119.998,386077.0,3,3
21.0,0.491,0.752,4.0,-5.414,0,0.0303,0.00163,0.808,0.152,0.383,150.008,262667.0,4,5
36.0,0.405,0.983,11.0,-5.272,1,0.11,2.7e-06,1.47e-05,0.372,0.275,174.959,266920.0,4,3
79.0,0.664,0.573,5.0,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097.0,4,4
60.0,0.234,0.51,5.0,-13.398,0,0.0498,0.657,0.293,0.545,0.191,100.67,431867.0,4,3
33.0,0.552,0.936,11.0,-2.93,1,0.28,0.314,0.0129,0.105,0.222,166.849,222573.0,4,2
46.0,0.666,0.815,5.0,-5.692,1,0.0622,0.0702,3.57e-05,0.762,0.788,101.972,204065.0,4,4
45.0,0.496,0.948,3.0,-5.772,0,0.112,0.000108,0.00261,0.236,0.329,126.364,235187.0,4,3
77.0,0.809,0.911,6.0,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,191242.0,4,4
41.0,0.459,0.677,7.0,-5.719,1,0.0626,0.0373,0.000587,0.12,0.146,160.154,244500.0,4,5
18.0,0.718,0.548,9.0,-7.703,1,0.0247,0.288,3.89e-06,0.23,0.349,96.947,150947.0,4,5
9.0,0.754,0.505,6.0,-14.6,0,0.0331,0.242,0.00915,0.058,0.925,102.586,277293.0,4,1
47.0,0.442,0.866,5.0,-9.245,1,0.0614,0.124,0.0103,0.159,0.151,93.012,308267.0,4,5
68.0,0.724,0.523,11.0,-11.139,1,0.116,0.0745,0.703,0.0811,0.965,185.075,203267.0,4,2
36.0,0.722,0.77,5.0,-4.817,0,0.068,0.422,4.96e-05,0.273,0.62,135.109,205983.0,4,5
37.0,0.586,0.401,6.0,-11.063,0,0.223,0.128,0.00472,0.263,0.405,115.951,195341.0,4,1
48.0,0.201,0.0729,7.0,-23.906,1,0.0343,0.96,0.829,0.362,0.0746,71.807,150793.0,5,0
57.0,0.431,0.371,7.0,-8.709,1,0.0272,0.547,0.0154,0.0921,0.196,66.853,261880.0,4,5
35.0,0.782,0.846,2.0,-5.69,1,0.0284,0.00415,0.00153,0.0603,0.892,106.997,202160.0,4,1
27.0,0.529,0.671,4.0,-12.812,1,0.0313,0.469,0.00201,0.493,0.945,126.833,139240.0,4,1
36.0,0.613,0.654,7.0,-7.683,1,0.032,0.00732,0.0576,0.0679,0.313,112.985,300483.0,4,4
30.0,0.201,0.74,9.0,-7.263,0,0.0427,0.000756,0.899,0.0859,0.107,104.003,543760.0,4,3
10.0,0.332,0.67,6.0,-8.706,0,0.0633,0.244,0.000675,0.393,0.461,89.487,250191.0,4,4
51.0,0.481,0.956,1.0,-4.557,0,0.0394,0.00465,8.48e-06,0.285,0.57,160.015,217707.0,4,2
43.0,0.274,0.567,7.0,-5.98,1,0.0276,0.0861,0.0461,0.398,0.29,144.713,249320.0,4,5
66.0,0.637,0.963,9.0,-5.116,1,0.0882,0.000286,0.000889,0.0449,0.823,150.1,165000.0,4,5
41.0,0.481,0.909,5.0,-4.124,0,0.038,1.56e-05,0.12,0.385,0.576,102.878,288173.0,4,3
42.0,0.674,0.63,6.0,-5.475,0,0.0253,0.52,0.0468,0.0934,0.714,97.033,242690.0,4,5
46.0,0.199,0.967,11.0,-6.727,0,0.0682,0.000153,0.657,0.192,0.352,95.032,453387.0,4,3
57.0,0.783,0.809,5.0,-5.689,0,0.0668,0.0813,0.00358,0.109,0.904,101.043,208758.0,4,4
31.0,0.304,0.722,2.0,-7.707,1,0.0483,0.0302,0.869,0.0756,0.0987,113.192,382797.0,4,0
27.0,0.234,0.832,10.0,-6.622,1,0.0476,0.00275,0.166,0.321,0.831,159.043,121720.0,4,2
67.0,0.365,0.466,2.0,-7.514,1,0.0418,0.161,6.68e-06,0.106,0.487,95.163,251267.0,4,5
74.0,0.418,0.452,1.0,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,218733.0,4,5
23.0,0.391,0.902,9.0,-5.361,1,0.0569,4.99e-05,0.000378,0.0884,0.611,174.967,210667.0,4,5
9.0,0.424,0.766,2.0,-6.197,1,0.0391,5.79e-05,0.00456,0.208,0.566,154.849,197250.0,4,5
50.0,0.412,0.655,2.0,-8.931,1,0.0538,0.000429,0.0487,0.29,0.102,88.573,375627.0,4,2
41.0,0.568,0.993,2.0,-3.08,1,0.0773,0.0257,0.03,0.232,0.608,94.992,227747.0,4,3
30.0,0.404,0.751,4.0,-5.153,0,0.0364,0.00203,0.794,0.234,0.183,160.001,236855.0,4,2
7.0,0.388,0.101,2.0,-13.673,1,0.0482,0.761,3.06e-05,0.166,0.187,168.468,287080.0,3,2
75.0,0.389,0.476,9.0,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,217107.0,4,0
78.0,0.533,0.376,9.0,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947.0,4,5
37.0,0.632,0.787,10.0,-7.42,0,0.0326,0.295,0.302,0.572,0.808,149.967,196986.0,3,2
51.0,0.366,0.617,4.0,-9.011,1,0.0317,0.055,0.000226,0.0759,0.127,177.908,240600.0,4,5
51.0,0.686,0.729,7.0,-4.848,1,0.0298,0.175,0.000833,0.137,0.79,123.546,192933.0,4,2
72.0,0.573,0.929,8.0,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560.0,4,4
37.0,0.636,0.782,7.0,-7.798,1,0.0247,0.051,0.000779,0.0799,0.764,109.614,258000.0,4,5
57.0,0.445,0.655,2.0,-7.402,0,0.0694,0.418,5.19e-06,0.0829,0.62,108.406,185096.0,4,0
36.0,0.801,0.346,7.0,-14.296,1,0.11,0.957,0.913,0.0989,0.309,137.971,420901.0,4,0
32.0,0.493,0.937,9.0,-3.555,0,0.0884,0.0198,0.000216,0.103,0.435,155.179,290417.0,4,5
53.0,0.379,0.593,6.0,-9.113,0,0.0295,0.584,0.00547,0.122,0.511,143.207,463653.0,4,0
31.0,0.594,0.772,9.0,-6.423,1,0.0288,0.0333,0.0022,0.107,0.338,108.036,241787.0,4,5
32.0,0.288,0.99,11.0,-3.656,0,0.319,4.59e-05,0.0056,0.555,0.449,73.016,222238.0,4,3
30.0,0.532,0.876,11.0,-5.933,1,0.0344,0.00103,1.05e-06,0.322,0.32,98.012,226191.0,4,5
47.0,0.425,0.889,11.0,-4.53,0,0.0419,0.000116,1.49e-05,0.0812,0.583,131.949,214578.0,4,0
34.0,0.646,0.462,9.0,-9.965,1,0.0298,0.112,0.792,0.116,0.661,103.987,211038.0,4,2
46.0,0.545,0.651,11.0,-5.966,0,0.044,0.000792,1.43e-05,0.484,0.502,99.926,176349.0,4,5
64.0,0.75,0.856,2.0,-5.802,1,0.0457,0.0778,3.65e-05,0.117,0.94,130.034,181029.0,4,2
58.0,0.68,0.611,2.0,-6.47,1,0.0439,0.374,0.0436,0.119,0.423,116.952,182667.0,4,0
58.0,0.618,0.75,5.0,-6.938,0,0.0641,0.324,0.0168,0.431,0.864,88.179,197525.0,4,2
40.0,0.283,0.659,5.0,-11.879,0,0.0329,0.0959,0.834,0.119,0.515,103.059,264093.0,4,2
38.0,0.546,0.836,1.0,-6.448,1,0.0375,0.000195,0.575,0.331,0.531,120.013,198710.0,4,1
56.0,0.761,0.797,11.0,-4.818,0,0.0645,0.123,1.03e-05,0.196,0.782,119.975,182619.0,4,0
45.0,0.415,0.522,8.0,-8.563,1,0.032,0.84,0.103,0.11,0.145,152.92,303507.0,4,5
51.0,0.172,0.904,11.0,-4.831,1,0.0586,5.37e-05,0.229,0.267,0.302,135.149,343307.0,4,3
15.0,0.605,0.864,6.0,-5.365,1,0.0292,0.13,0.000803,0.113,0.736,122.919,228187.0,4,4
31.0,0.506,0.832,7.0,-3.913,1,0.0596,0.00154,2.15e-05,0.087,0.32,140.903,195587.0,4,2
23.0,0.786,0.596,7.0,-8.393,0,0.0416,0.133,1.76e-05,0.324,0.773,124.984,181235.0,4,2
40.0,0.631,0.531,6.0,-8.238,0,0.0267,0.723,0.148,0.124,0.301,111.938,239276.0,4,2
32.0,0.425,0.925,7.0,-6.246,1,0.105,2.22e-05,0.0723,0.0973,0.313,118.066,282978.0,4,3
51.0,0.404,0.508,8.0,-5.893,0,0.0265,0.952,0.000807,0.164,0.278,143.911,294933.0,4,1
29.0,0.753,0.828,8.0,-7.007,0,0.0447,0.19,0.0957,0.147,0.97,124.992,249213.0,4,2
41.0,0.488,0.621,4.0,-12.605,0,0.0296,0.0728,0.934,0.0847,0.557,98.091,149388.0,4,3
42.0,0.618,0.963,9.0,-3.466,1,0.162,0.00172,3.41e-05,0.0359,0.375,103.031,247229.0,4,3
60.0,0.888,0.54,1.0,-6.071,0,0.134,0.348,0.309,0.0821,0.806,99.992,193165.0,4,4
67.0,0.251,0.954,6.0,-2.879,1,0.0691,0.000674,0.000132,0.0975,0.264,191.059,258000.0,4,4
32.0,0.438,0.964,8.0,-4.634,1,0.0715,1.59e-05,0.181,0.0307,0.664,169.957,232431.0,4,5
62.0,0.458,0.99,8.0,-3.717,1,0.183,0.000285,0.000893,0.454,0.46,166.904,211430.0,4,5
49.0,0.599,0.444,5.0,-8.648,0,0.044,0.82,0.000474,0.122,0.508,142.81,369387.0,4,1
56.0,0.624,0.559,9.0,-6.932,1,0.0465,0.469,0.000109,0.181,0.529,92.973,298350.0,4,2
33.0,0.711,0.505,3.0,-11.035,1,0.0291,0.61,0.00132,0.101,0.605,125.961,208944.0,3,4
37.0,0.636,0.568,11.0,-8.232,1,0.0401,0.655,5.18e-05,0.346,0.884,118.444,247595.0,4,5
41.0,0.281,0.918,1.0,-3.845,1,0.32,0.166,0.00669,0.323,0.36,99.455,273137.0,4,2
40.0,0.602,0.711,5.0,-9.887,0,0.0438,0.166,0.0403,0.1,0.646,121.875,286000.0,4,2
53.0,0.5,0.554,8.0,-8.507,1,0.0389,0.0128,1.68e-06,0.1,0.313,158.194,201486.0,4,4
43.0,0.295,0.914,7.0,-3.411,1,0.0526,0.000326,0.881,0.399,0.654,137.44,535360.0,4,3
21.0,0.69,0.0905,1.0,-18.256,1,0.039,0.978,0.00951,0.377,0.299,96.988,182000.0,4,4
13.0,0.61,0.712,5.0,-6.822,1,0.0408,0.135,0.483,0.175,0.349,99.975,294999.0,5,2
50.0,0.62,0.701,2.0,-8.241,0,0.0296,0.172,7.4e-05,0.242,0.447,134.966,198573.0,4,5
59.0,0.392,0.791,2.0,-2.785,1,0.0509,0.0113,1.43e-06,0.326,0.413,83.868,210493.0,4,5
37.0,0.762,0.471,8.0,-9.657,1,0.166,0.658,0.631,0.101,0.658,167.033,178973.0,4,2
50.0,0.568,0.898,8.0,-8.833,0,0.0862,0.0285,0.0787,0.484,0.833,110.824,301520.0,4,1
35.0,0.43,0.581,5.0,-7.527,0,0.0335,1.72e-05,0.361,0.294,0.126,119.987,450733.0,4,3
38.0,0.443,0.858,8.0,-6.935,1,0.0378,0.000843,0.00243,0.18,0.34,169.951,301533.0,4,3
38.0,0.488,0.408,4.0,-8.373,0,0.0432,0.756,0.00125,0.198,0.445,151.196,383133.0,3,5
14.0,0.273,0.42,7.0,-8.161,1,0.0394,0.19,0.0201,0.169,0.137,72.522,227000.0,4,2
66.0,0.78,0.389,6.0,-8.877,0,0.0776,0.491,0.00242,0.0699,0.188,121.919,169749.0,3,4
46.0,0.557,0.433,7.0,-9.104,1,0.0289,0.486,0.0115,0.0972,0.612,124.772,256353.0,4,0
36.0,0.401,0.827,5.0,-5.243,1,0.0499,0.00866,2e-06,0.134,0.324,125.025,239602.0,4,5
28.0,0.698,0.514,2.0,-9.574,1,0.0315,0.0187,0.538,0.113,0.141,137.985,294025.0,4,0
62.0,0.83,0.382,2.0,-11.231,0,0.0566,0.884,0.301,0.11,0.54,121.12,173853.0,4,5
82.0,0.681,0.174,1.0,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,260285.0,4,4
33.0,0.937,0.86,10.0,-10.833,0,0.443,0.595,0.044,0.135,0.673,119.974,208000.0,4,2
42.0,0.407,0.668,7.0,-10.101,1,0.0378,0.00298,0.000119,0.217,0.303,92.375,356160.0,4,3
67.0,0.307,0.909,9.0,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,366136.0,4,3
39.0,0.527,0.98,2.0,-5.791,1,0.0618,0.00825,0.00143,0.153,0.599,90.042,181333.0,4,5
63.0,0.727,0.847,1.0,-6.021,1,0.217,0.014,0.128,0.144,0.64,128.015,335800.0,4,0
66.0,0.425,0.681,1.0,-8.604,0,0.0316,0.0229,0.000219,0.0543,0.933,131.011,279333.0,4,5
57.0,0.46,0.889,2.0,-4.281,0,0.0294,3.21e-06,0.645,0.121,0.639,140.038,219707.0,4,2
50.0,0.51,0.957,7.0,-3.968,1,0.149,0.00268,0.0697,0.267,0.389,97.642,217493.0,4,5
49.0,0.434,0.955,2.0,-2.637,0,0.0719,0.000127,1.09e-05,0.0572,0.336,89.113,212900.0,4,5
49.0,0.765,0.871,1.0,-7.523,0,0.0536,0.07,0.0251,0.125,0.505,119.989,256467.0,4,2
45.0,0.18,0.00554,9.0,-25.285,1,0.0458,0.892,0.82,0.123,0.0323,82.371,175507.0,5,2
1.0,0.371,0.891,10.0,-6.587,1,0.14,0.209,0.0969,0.321,0.484,106.2,177307.0,3,1
7.0,0.686,0.452,1.0,-13.339,1,0.0914,0.54,0.222,0.059,0.833,106.944,209467.0,4,1
38.0,0.352,0.621,2.0,-9.036,1,0.033,0.000114,0.855,0.0974,0.218,123.817,318560.0,4,2
41.0,0.476,0.849,3.0,-6.944,1,0.0435,0.000696,0.02,0.261,0.535,148.062,219757.0,4,3
65.0,0.489,0.892,11.0,-4.757,0,0.0786,0.000369,0.00293,0.411,0.598,137.93,160886.0,4,2
25.0,0.488,0.727,1.0,-4.835,1,0.0298,0.0231,2.53e-06,0.291,0.333,94.032,258107.0,4,2
22.0,0.435,0.933,9.0,-7.668,1,0.07,0.000101,0.00808,0.115,0.321,132.005,232022.0,4,5
34.0,0.594,0.959,1.0,-9.86,1,0.0366,0.00443,0.44,0.115,0.505,100.788,297143.0,4,2
35.0,0.472,0.775,2.0,-7.147,1,0.0366,0.194,0.0137,0.683,0.955,107.37,196507.0,4,5
58.0,0.632,0.76,1.0,-4.798,0,0.0342,0.00245,0.000466,0.0494,0.671,119.95,257758.0,4,5
23.0,0.28,0.276,3.0,-10.403,1,0.0446,0.901,1.89e-05,0.127,0.282,171.345,152333.0,5,5
39.0,0.251,0.962,1.0,-2.481,1,0.114,9.37e-05,0.00969,0.344,0.0769,95.941,162334.0,4,2
33.0,0.32,0.355,4.0,-16.852,0,0.0366,0.205,0.388,0.118,0.218,139.522,410467.0,4,5
75.0,0.871,0.346,5.0,-9.481,1,0.0522,0.298,9.24e-06,0.108,0.659,110.054,207680.0,4,4
35.0,0.677,0.302,5.0,-18.8,0,0.0619,0.779,2.96e-06,0.0968,0.638,119.836,149773.0,4,5
72.0,0.701,0.539,2.0,-8.968,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,312627.0,4,4
38.0,0.581,0.847,7.0,-5.48,0,0.0638,0.000259,0.00897,0.0875,0.394,120.07,188000.0,4,0
53.0,0.621,0.693,8.0,-8.755,1,0.0407,0.579,0.000295,0.0634,0.896,112.439,251307.0,4,1
59.0,0.262,0.82,7.0,-11.621,1,0.0428,0.0103,0.0914,0.101,0.254,155.197,246333.0,4,5
55.0,0.947,0.419,8.0,-13.043,0,0.0578,0.778,0.914,0.121,0.362,113.236,289841.0,4,1
44.0,0.792,0.873,6.0,-8.622,0,0.329,0.00402,0.000396,0.25,0.672,124.996,236165.0,4,0
47.0,0.774,0.64,2.0,-7.949,1,0.0333,0.743,0.0316,0.088,0.947,136.226,187933.0,4,2
41.0,0.247,0.774,6.0,-8.412,0,0.0399,0.00425,0.0146,0.0678,0.638,96.026,193155.0,4,5
25.0,0.676,0.515,11.0,-7.987,0,0.0278,0.135,0.000248,0.123,0.624,108.008,232513.0,4,0
39.0,0.611,0.778,10.0,-6.566,0,0.0349,0.00118,8.6e-05,0.114,0.339,114.893,242532.0,4,5
26.0,0.623,0.852,6.0,-8.573,0,0.0446,0.0241,0.795,0.297,0.341,128.984,316304.0,4,2
43.0,0.74,0.702,5.0,-6.992,0,0.0455,0.25,0.44,0.146,0.629,121.36,210880.0,4,1
12.0,0.676,0.662,7.0,-4.061,1,0.0324,0.0148,0.00682,0.104,0.154,104.001,255840.0,4,1
64.0,0.285,0.843,4.0,-7.318,1,0.129,0.00103,0.00037,0.327,0.282,97.051,229173.0,4,5
40.0,0.686,0.387,7.0,-8.148,0,0.0316,0.7,2.66e-06,0.114,0.471,80.991,205134.0,4,4
43.0,0.457,0.932,4.0,-4.402,0,0.0629,0.00193,0.000146,0.337,0.327,110.013,221952.0,4,3
38.0,0.509,0.251,11.0,-14.152,1,0.0358,0.9,0.0204,0.105,0.114,121.86,235707.0,4,2
32.0,0.842,0.941,7.0,-6.912,1,0.0517,0.136,0.00808,0.0645,0.716,119.075,191987.0,4,5
41.0,0.525,0.694,2.0,-5.275,1,0.0688,0.000212,0.000516,0.0836,0.829,184.112,145013.0,4,5
54.0,0.444,0.926,4.0,-4.948,1,0.123,0.0444,0.000715,0.547,0.279,150.134,200933.0,4,5
52.0,0.462,0.203,10.0,-16.313,1,0.0355,0.975,0.113,0.102,0.437,153.716,227651.0,4,4
24.0,0.363,0.987,11.0,-3.849,0,0.236,8.36e-06,0.00251,0.246,0.202,200.015,290896.0,4,3
43.0,0.472,0.813,9.0,-5.919,0,0.0399,0.12,0.000109,0.382,0.684,134.922,216085.0,4,5
64.0,0.586,0.331,4.0,-14.677,0,0.0295,0.256,1.67e-05,0.18,0.223,124.915,232907.0,4,5
73.0,0.42,0.33,9.0,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,295600.0,3,5
50.0,0.497,0.736,7.0,-7.096,0,0.0279,0.0835,0.000627,0.287,0.376,80.943,276400.0,4,3
30.0,0.524,0.789,2.0,-6.783,1,0.114,0.263,1.65e-05,0.732,0.344,102.958,7.361116667,4,4
74.0,0.557,0.8,10.0,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,245373.0,4,5
38.0,0.452,0.953,1.0,-7.215,1,0.0485,1.32e-05,0.0182,0.205,0.439,126.445,266627.0,4,3
67.0,0.446,0.9,10.0,-3.541,0,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,190787.0,4,5
49.0,0.64,0.947,10.0,-7.267,0,0.0951,0.000699,0.327,0.375,0.204,126.989,215280.0,4,3
57.0,0.369,0.996,10.0,-1.531,0,0.0931,3.83e-05,0.14,0.249,0.209,98.162,231853.0,4,0
42.0,0.351,0.984,11.0,-4.569,1,0.121,2.98e-05,0.0139,0.419,0.242,175.102,256280.0,4,3
61.0,0.568,0.829,7.0,-7.066,1,0.0303,0.218,0.00418,0.0976,0.79,124.201,348293.0,4,2
63.0,0.633,0.788,5.0,-4.075,0,0.127,0.0111,1.6e-06,0.0582,0.412,134.13,161617.0,4,5
54.0,0.498,0.887,9.0,-8.501,1,0.171,0.617,2.85e-06,0.144,0.0758,114.936,189382.0,4,2
72.0,0.82,0.575,7.0,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,208947.0,4,5
77.0,0.564,0.932,11.0,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,146250.0,4,3
64.0,0.784,0.845,3.0,-2.793,1,0.0596,0.286,1.59e-05,0.074,0.888,105.981,194721.0,4,4
33.0,0.367,0.885,4.0,-5.201,1,0.0808,0.00274,1.05e-05,0.106,0.593,168.731,184024.0,4,5
32.0,0.501,0.44,9.0,-14.466,1,0.0372,0.202,0.00145,0.107,0.868,82.489,258227.0,4,1
78.0,0.277,0.663,4.0,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,237027.0,4,0
17.0,0.771,0.824,6.0,-5.33,0,0.429,0.000449,0.553,0.0849,0.84,122.017,179016.0,4,2
38.0,0.509,0.904,7.0,-3.686,1,0.0579,2.61e-05,0.716,0.334,0.611,141.949,187520.0,4,3
29.0,0.441,0.49,5.0,-11.249,1,0.0447,0.642,0.000456,0.417,0.556,107.735,235431.0,1,1
15.0,0.561,0.874,3.0,-3.396,1,0.0307,0.00412,6.1e-06,0.162,0.685,134.934,242416.0,4,4
24.0,0.481,0.852,2.0,-7.819,1,0.0308,0.0837,0.00252,0.326,0.808,145.494,213187.0,4,5
55.0,0.749,0.409,9.0,-9.263,1,0.0395,0.13,0.00222,0.152,0.486,122.979,168951.0,4,4
60.0,0.747,0.571,9.0,-12.9,0,0.086,0.48,1.05e-06,0.242,0.965,91.838,220093.0,4,2
33.0,0.608,0.844,3.0,-7.486,1,0.0437,0.311,0.0264,0.0982,0.499,136.1,172813.0,4,4
55.0,0.753,0.461,8.0,-8.857,0,0.0585,0.496,0.000372,0.116,0.897,103.919,179908.0,4,2
56.0,0.694,0.576,11.0,-7.064,1,0.0275,0.501,2.35e-06,0.264,0.445,117.997,150127.0,4,5
36.0,0.474,0.943,7.0,-1.973,0,0.0577,3.6e-05,0.000114,0.364,0.423,103.441,202567.0,4,5
41.0,0.747,0.342,1.0,-12.199,1,0.0584,0.824,0.00334,0.092,0.354,127.998,256040.0,4,2
43.0,0.436,0.944,10.0,-7.981,1,0.0398,0.0035,0.972,0.105,0.588,110.002,307545.0,4,2
34.0,0.423,0.748,5.0,-9.832,1,0.0387,0.0303,0.223,0.169,0.429,93.973,325200.0,4,0
36.0,0.195,0.983,3.0,-4.597,1,0.0773,1.68e-06,0.308,0.355,0.0378,93.087,225800.0,4,3
24.0,0.776,0.413,6.0,-11.206,0,0.0559,0.221,0.897,0.111,0.357,88.99,208056.0,4,2
48.0,0.698,0.872,5.0,-2.887,1,0.0405,0.386,3.22e-06,0.0853,0.937,138.016,203720.0,4,5
34.0,0.335,0.829,3.0,-5.657,0,0.0398,5.31e-06,0.906,0.108,0.399,160.061,382154.0,4,3
59.0,0.545,0.365,6.0,-8.97,1,0.0396,0.136,4.86e-06,0.201,0.233,150.125,210166.0,4,2
53.0,0.416,0.79,9.0,-5.345,1,0.0444,0.00714,3.5e-06,0.0682,0.616,154.051,225053.0,4,1
17.0,0.815,0.729,7.0,-6.594,0,0.422,0.00909,0.0181,0.0562,0.0284,132.02,238400.0,4,2
44.0,0.401,0.764,1.0,-5.476,1,0.145,0.00705,0.000142,0.0506,0.109,99.949,205200.0,4,5
56.0,0.525,0.286,2.0,-15.92,1,0.0347,0.879,0.00799,0.334,0.574,78.945,264007.0,4,2
47.0,0.453,0.562,5.0,-10.233,0,0.045,0.137,0.0029,0.0463,0.463,156.654,514867.0,4,1
52.0,0.831,0.66,8.0,-5.284,0,0.0301,0.362,0.00431,0.0674,0.942,110.019,245580.0,4,0
43.0,0.362,0.974,1.0,-4.481,0,0.105,4.4e-05,0.0149,0.231,0.521,199.999,266015.0,4,3
63.0,0.803,0.722,2.0,-6.421,1,0.0377,0.0324,0.00264,0.0763,0.857,139.981,299133.0,4,5
47.0,0.552,0.958,1.0,-5.304,0,0.0719,0.00397,0.0401,0.226,0.183,128.008,304687.0,4,5
62.0,0.747,0.554,8.0,-6.154,0,0.289,0.493,0.000425,0.332,0.585,96.988,164318.0,4,4
65.0,0.771,0.553,11.0,-8.741,0,0.121,0.0166,3.78e-05,0.145,0.484,115.002,177725.0,4,2
73.0,0.577,0.604,5.0,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719,263440.0,4,5
38.0,0.581,0.847,7.0,-5.48,0,0.0638,0.000259,0.00897,0.0875,0.394,120.07,188000.0,4,5
41.0,0.609,0.88,11.0,-4.391,0,0.0676,0.00061,0.0182,0.0814,0.645,120.006,203547.0,4,2
66.0,0.799,0.608,5.0,-8.193,1,0.0411,0.0811,0.0137,0.102,0.963,121.915,223253.0,4,5
30.0,0.55,0.645,8.0,-8.683,0,0.0484,0.734,0.111,0.166,0.262,79.013,222798.0,4,2
39.0,0.359,0.685,5.0,-6.036,0,0.0286,0.0001,0.446,0.0875,0.732,84.282,266442.0,4,5
37.0,0.521,0.818,9.0,-11.535,1,0.0533,0.0686,0.0264,0.327,0.59,114.49,253267.0,4,0
26.0,0.209,0.927,4.0,-7.263,0,0.101,1.82e-06,0.667,0.652,0.298,194.048,293320.0,4,3
31.0,0.388,0.978,1.0,-3.57,1,0.123,0.00032,0.000491,0.302,0.166,133.988,174053.0,4,5
66.0,0.707,0.547,11.0,-9.021,0,0.0389,0.43,0.16,0.101,0.767,78.0,235507.0,4,2
61.0,0.611,0.834,11.0,-4.528,0,0.0299,0.0544,1.57e-05,0.232,0.643,109.997,219440.0,4,4
48.0,0.783,0.537,6.0,-5.715,0,0.0672,0.0113,0.473,0.126,0.193,109.972,176182.0,4,2
39.0,0.575,0.658,5.0,-5.893,0,0.0383,0.00132,0.000272,0.0267,0.649,131.0,214187.0,4,5
50.0,0.421,0.808,9.0,-5.772,0,0.0637,0.00117,4.91e-05,0.265,0.482,111.86,159746.0,4,5
